date,0
2013-12-03,28.0
2013-12-04,28.8
2013-12-05,28.0
2013-12-06,29.0
2013-12-09,29.5
2013-12-10,29.5
2013-12-11,29.0
2013-12-12,29.0
2013-12-13,29.0
2013-12-16,28.5
2013-12-17,28.5
2013-12-18,29.6
2013-12-19,29.3
2013-12-20,30.0
2013-12-23,29.8
2013-12-24,29.8
2013-12-25,29.8
2013-12-26,29.5
2013-12-27,29.7
2013-12-30,29.7
2013-12-31,29.8
2014-01-02,29.7
2014-01-03,29.8
2014-01-06,29.7
2014-01-07,29.7
2014-01-08,29.8
2014-01-09,29.8
2014-01-10,29.8
2014-01-13,29.9
2014-01-14,29.8
2014-01-15,29.9
2014-01-16,29.9
2014-01-17,29.9
2014-01-20,32.5
2014-01-21,32.0
2014-01-22,32.5
2014-01-23,32.5
2014-01-24,32.0
2014-01-27,33.0
2014-01-28,33.0
2014-01-29,33.0
2014-01-30,33.0
2014-02-07,33.0
2014-02-10,33.0
2014-02-11,34.5
2014-02-12,34.5
2014-02-13,35.0
2014-02-14,35.1
2014-02-17,35.5
2014-02-18,37.0
2014-02-19,38.0
2014-02-20,43.8
2014-02-21,45.4
2014-02-24,40.3
2014-02-25,37.5
2014-02-26,40.0
2014-02-27,40.0
2014-02-28,40.8
2014-03-03,37.1
2014-03-04,37.1
2014-03-05,40.1
2014-03-06,40.3
2014-03-07,40.3
2014-03-10,39.5
2014-03-11,39.7
2014-03-12,39.8
2014-03-13,40.0
2014-03-14,40.0
2014-03-17,40.0
2014-03-18,39.0
2014-03-19,39.8
2014-03-20,40.0
2014-03-21,40.0
2014-03-24,40.5
2014-03-25,40.0
2014-03-26,40.0
2014-03-27,40.1
2014-03-28,40.0
2014-03-31,40.0
2014-04-01,39.5
2014-04-02,38.5
2014-04-03,39.2
2014-04-04,39.4
2014-04-08,39.3
2014-04-09,38.9
2014-04-10,39.0
2014-04-11,39.0
2014-04-14,39.2
2014-04-15,40.1
2014-04-16,40.1
2014-04-17,40.1
2014-04-18,36.0
2014-04-21,38.0
2014-04-22,39.0
2014-04-23,39.5
2014-04-24,39.3
2014-04-25,39.5
2014-04-28,39.4
2014-04-29,39.6
2014-04-30,39.1
2014-05-05,39.1
2014-05-06,38.8
2014-05-07,38.8
2014-05-08,39.0
2014-05-09,39.0
2014-05-12,38.9
2014-05-13,38.9
2014-05-14,39.8
2014-05-15,39.8
2014-05-16,39.2
2014-05-19,39.4
2014-05-20,39.5
2014-05-21,39.5
2014-05-22,35.0
2014-05-23,39.5
2014-05-26,38.1
2014-05-27,38.1
2014-05-28,38.9
2014-05-29,38.5
2014-05-30,38.5
2014-06-03,38.5
2014-06-04,28.0
2014-06-05,28.0
2014-06-06,28.0
2014-06-09,40.0
2014-06-10,40.0
2014-06-11,40.0
2014-06-12,40.0
2014-06-13,40.0
2014-06-16,40.6
2014-06-17,41.0
2014-06-18,41.0
2014-06-19,42.8
2014-06-20,43.0
2014-06-23,41.0
2014-06-24,39.6
2014-06-25,39.1
2014-06-26,38.9
2014-06-27,39.0
2014-06-30,39.0
2014-07-01,39.0
2014-07-02,39.0
2014-07-03,39.0
2014-07-04,39.0
2014-07-07,39.0
2014-07-08,39.0
2014-07-09,39.0
2014-07-10,39.0
2014-07-11,39.0
2014-07-14,39.0
2014-07-15,39.0
2014-07-16,39.0
2014-07-17,39.0
2014-07-18,39.0
2014-07-21,39.0
2014-07-22,39.0
2014-07-23,39.0
2014-07-24,39.0
2014-07-25,39.0
2014-07-28,39.0
2014-07-29,39.0
2014-07-30,39.0
2014-07-31,39.0
2014-08-01,39.0
2014-08-04,39.0
2014-08-05,39.0
2014-08-06,39.0
2014-08-07,39.0
2014-08-08,39.0
2014-08-11,39.0
2014-08-12,39.0
2014-08-13,39.0
2014-08-14,39.0
2014-08-15,39.0
2014-08-18,39.0
2014-08-19,39.0
2014-08-20,39.0
2014-08-21,39.0
2014-08-22,39.0
2014-08-25,39.0
2014-08-26,39.0
2014-08-27,39.0
2014-08-28,39.0
2014-08-29,39.0
2014-09-01,39.0
2014-09-02,39.0
2014-09-03,39.0
2014-09-04,29.0
2014-09-05,29.0
2014-09-09,29.0
2014-09-10,29.0
2014-09-11,29.0
2014-09-12,29.0
2014-09-15,29.0
2014-09-16,29.0
2014-09-17,29.0
2014-09-18,29.0
2014-09-19,30.9
2014-09-22,31.4
2014-09-23,32.0
2014-09-24,33.0
2014-09-25,34.0
2014-09-26,34.4
2014-09-29,34.7
2014-09-30,34.9
2014-10-08,35.0
2014-10-09,35.1
2014-10-10,35.1
2014-10-13,35.5
2014-10-14,35.5
2014-10-15,35.3
2014-10-16,35.5
2014-10-17,35.7
2014-10-20,35.8
2014-10-21,35.8
2014-10-22,35.8
2014-10-23,35.8
2014-10-24,35.8
2014-10-27,35.8
2014-10-28,35.8
2014-10-29,35.8
2014-10-30,35.8
2014-10-31,35.6
2014-11-03,35.8
2014-11-04,35.8
2014-11-05,35.8
2014-11-06,35.8
2014-11-07,35.8
2014-11-10,35.8
2014-11-11,35.5
2014-11-12,35.8
2014-11-13,35.8
2014-11-14,35.1
2014-11-17,35.1
2014-11-18,32.8
2014-11-19,31.3
2014-11-20,30.0
2014-11-21,30.8
2014-11-24,32.0
2014-11-25,33.2
2014-11-26,34.2
2014-11-27,35.6
2014-11-28,35.4
2014-12-01,36.2
2014-12-02,35.8
2014-12-03,35.9
2014-12-04,35.7
2014-12-05,35.3
2014-12-08,35.4
2014-12-09,35.2
2014-12-10,34.8
2014-12-11,34.6
2014-12-12,34.3
2014-12-15,34.3
2014-12-16,34.3
2014-12-17,34.4
2014-12-18,33.9
2014-12-19,33.8
2014-12-22,33.3
2014-12-23,32.9
2014-12-24,32.5
2014-12-25,32.2
2014-12-26,32.1
2014-12-29,32.65
